GFF_File	Category	Gene Identifier	Length
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_244_pseudo_01852	486
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_425_pseudo_01853	417
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_409_pseudo_01854	213
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_675_pseudo_01856	183
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_776_pseudo_01857	204
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_189_pseudo_01858	162
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_314_pseudo_01859	285
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_551_pseudo_01860	225
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_820_pseudo_01861	309
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_624_pseudo_01864	111
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_682_pseudo_01871	399
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_187_pseudo_01872	234
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_169_pseudo_01873	1236
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_202_pseudo_01874	168
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_603_pseudo_01875	135
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_477_pseudo_01876	186
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_419_pseudo_01878	132
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_13_pseudo_01884	180
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_479_pseudo_01885	141
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_713_pseudo_01887	474
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_462_pseudo_01890	225
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_787_pseudo_01893	342
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_51_pseudo_01895	609
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_138_pseudo_01896	111
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_786_pseudo_01899	456
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_585_pseudo_01901	225
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_465_pseudo_01904	543
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_514_pseudo_01905	708
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_117_pseudo_01907	378
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_55_pseudo_01908	183
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_344_pseudo_01913	405
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_271_pseudo_01914	585
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_479_pseudo_01916	120
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_656_pseudo_01921	180
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_548_pseudo_01922	282
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_417_pseudo_01926	183
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_490_pseudo_01927	141
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_74_pseudo_01929	291
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_404_pseudo_01931	519
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_258_pseudo_01933	108
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_335_pseudo_01934	204
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_654_pseudo_01935	237
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_131_pseudo_01939	216
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_94_pseudo_01940	267
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_15_pseudo_01943	333
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_664_pseudo_01946	318
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_546_pseudo_01949	192
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_482_pseudo_01952	462
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_478_pseudo_01954	285
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_755_pseudo_01955	264
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_419_pseudo_01963	162
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_44_pseudo_01965	288
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_500_pseudo_01967	309
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_376_pseudo_01972	90
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_62_pseudo_01973	144
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_787_pseudo_01976	333
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_53_pseudo_01977	384
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_8_pseudo_01983	123
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_818_pseudo_01985	372
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_702_pseudo_01986	207
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_565_pseudo_01988	204
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_479_pseudo_01989	213
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_538_pseudo_01990	291
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_312_pseudo_01991	564
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_550_pseudo_01992	129
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_548_pseudo_01997	630
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_539_pseudo_01998	252
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_603_pseudo_01999	210
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_462_pseudo_02000	117
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_147_pseudo_02002	195
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_113_pseudo_02003	369
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_131_pseudo_02006	477
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_480_pseudo_02008	237
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_62_pseudo_02009	261
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_336_pseudo_02010	156
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_71_pseudo_02014	183
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_815_pseudo_02019	519
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_95_pseudo_02020	180
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_807_pseudo_02022	756
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_74_pseudo_02024	204
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_166_pseudo_02025	234
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_489_pseudo_02029	462
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_11_pseudo_02034	411
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_156_pseudo_02037	198
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_820_pseudo_02039	192
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_5_pseudo_02041	396
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_417_pseudo_02042	318
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_114_pseudo_02045	177
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_572_pseudo_02052	150
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_344_pseudo_02055	525
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_97_pseudo_02057	267
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_310_pseudo_02060	132
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_15_pseudo_02063	228
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_49_pseudo_02066	213
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_51_pseudo_02068	414
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_486_pseudo_02069	261
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_118_pseudo_02070	189
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_404_pseudo_02071	297
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_589_pseudo_02072	342
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_500_pseudo_02073	141
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_539_pseudo_02075	288
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_823_pseudo_02079	291
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_758_pseudo_02080	210
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_396_pseudo_02084	471
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_787_pseudo_02085	252
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_153_pseudo_02086	135
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_62_pseudo_02088	129
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_361_pseudo_02090	414
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_166_pseudo_02092	252
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_669_pseudo_02094	171
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_282_pseudo_02095	717
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_383_pseudo_02096	288
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_614_pseudo_02098	141
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_690_pseudo_02099	120
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_335_pseudo_02101	165
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_514_pseudo_02102	600
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_94_pseudo_02103	291
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_113_pseudo_02104	342
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_31_pseudo_02105	201
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_207_pseudo_02108	144
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_290_pseudo_02109	261
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_702_pseudo_02111	330
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_656_pseudo_02112	174
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_818_pseudo_02118	408
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_75_pseudo_02128	108
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_492_pseudo_02129	294
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_404_pseudo_02130	348
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_727_pseudo_02132	225
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_173_pseudo_02133	459
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_538_pseudo_02136	384
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_263_pseudo_02155	297
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_710_pseudo_02156	270
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_172_pseudo_02157	261
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_690_pseudo_02158	165
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_10_pseudo_02159	237
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_93_pseudo_02170	228
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_149_pseudo_02172	243
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_382_pseudo_02173	249
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_707_pseudo_02175	126
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_6_pseudo_02176	234
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_187_pseudo_02177	390
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_682_pseudo_02178	372
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_344_pseudo_02181	207
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_691_pseudo_02183	234
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_185_pseudo_02186	195
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_548_pseudo_02187	429
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_73_pseudo_02188	168
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_39_pseudo_02189	111
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_74_pseudo_02190	282
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_815_pseudo_02198	291
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_674_pseudo_02200	339
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_210_pseudo_02202	1884
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_20_pseudo_02207	270
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_290_pseudo_02211	210
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_335_pseudo_02212	93
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_492_pseudo_02216	462
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_664_pseudo_02219	183
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_482_pseudo_02225	201
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_53_pseudo_02226	252
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_563_pseudo_02227	168
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_807_pseudo_02228	369
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_787_pseudo_02229	141
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_402_pseudo_02232	1701
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_820_pseudo_02238	168
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_546_pseudo_02241	591
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_681_pseudo_02242	210
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_502_pseudo_02243	582
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_614_pseudo_02244	228
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_564_pseudo_02245	99
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_203_pseudo_02251	411
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_355_pseudo_02253	357
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_291_pseudo_02254	402
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_31_pseudo_02255	147
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_691_pseudo_02256	426
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_720_pseudo_02257	246
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_419_pseudo_02259	192
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_344_pseudo_02264	138
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_539_pseudo_02266	111
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_74_pseudo_02267	123
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_10_pseudo_02270	213
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_661_pseudo_02271	363
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_382_pseudo_02274	216
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_174_pseudo_02275	633
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_625_pseudo_02276	696
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_796_pseudo_02280	126
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_674_pseudo_02285	426
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_823_pseudo_02287	360
filtered_0_genes_removed_GCA_000613065.1_RintRC_1_genomic.pseudofinder_pseudos.gff	Truncated	JHFCPCOE_461_pseudo_02288	372
